row_idx,timestamp,block_id,fold_id,split,purged,anomaly_label
3704,2026-06-24 08:06:10.400,6,2,test,False,0
3705,2026-06-24 08:06:10.500,6,2,test,False,0
3706,2026-06-24 08:06:10.600,6,2,test,False,0
3707,2026-06-24 08:06:10.700,6,2,test,False,0
3708,2026-06-24 08:06:10.800,6,2,test,False,0
3709,2026-06-24 08:06:10.900,6,2,test,False,0
3710,2026-06-24 08:06:11.000,6,2,test,False,0
3711,2026-06-24 08:06:11.100,6,2,test,False,0
3712,2026-06-24 08:06:11.200,6,2,test,False,0
3713,2026-06-24 08:06:11.300,6,2,test,False,0
3714,2026-06-24 08:06:11.400,6,2,test,False,0
3715,2026-06-24 08:06:11.500,6,2,test,False,0
3716,2026-06-24 08:06:11.600,6,2,test,False,0
3717,2026-06-24 08:06:11.700,6,2,test,False,0
3718,2026-06-24 08:06:11.800,6,2,test,False,0
3719,2026-06-24 08:06:11.900,6,2,test,False,0
3720,2026-06-24 08:06:12.000,6,2,test,False,0
3721,2026-06-24 08:06:12.100,6,2,test,False,0
3722,2026-06-24 08:06:12.200,6,2,test,False,0
3723,2026-06-24 08:06:12.300,6,2,test,False,0
3724,2026-06-24 08:06:12.400,6,2,test,False,0
3725,2026-06-24 08:06:12.500,6,2,test,False,0
3726,2026-06-24 08:06:12.600,6,2,test,False,0
3727,2026-06-24 08:06:12.700,6,2,test,False,0
3728,2026-06-24 08:06:12.800,6,2,test,False,0
3729,2026-06-24 08:06:12.900,6,2,test,False,0
3730,2026-06-24 08:06:13.000,6,2,test,False,0
3731,2026-06-24 08:06:13.100,6,2,test,False,0
3732,2026-06-24 08:06:13.200,6,2,test,False,0
3733,2026-06-24 08:06:13.300,6,2,test,False,0
3734,2026-06-24 08:06:13.400,6,2,test,False,0
3735,2026-06-24 08:06:13.500,6,2,test,False,0
3736,2026-06-24 08:06:13.600,6,2,test,False,0
3737,2026-06-24 08:06:13.700,6,2,test,False,0
3738,2026-06-24 08:06:13.800,6,2,test,False,0
3739,2026-06-24 08:06:13.900,6,2,test,False,0
3740,2026-06-24 08:06:14.000,6,2,test,False,0
3741,2026-06-24 08:06:14.100,6,2,test,False,0
3742,2026-06-24 08:06:14.200,6,2,test,False,0
3743,2026-06-24 08:06:14.300,6,2,test,False,0
3744,2026-06-24 08:06:14.400,6,2,test,False,0
3745,2026-06-24 08:06:14.500,6,2,test,False,0
3746,2026-06-24 08:06:14.600,6,2,test,False,0
3747,2026-06-24 08:06:14.700,6,2,test,False,0
3748,2026-06-24 08:06:14.800,6,2,test,False,0
3749,2026-06-24 08:06:14.900,6,2,test,False,0
3750,2026-06-24 08:06:15.000,6,2,test,False,0
3751,2026-06-24 08:06:15.100,6,2,test,False,0
3752,2026-06-24 08:06:15.200,6,2,test,False,0
3753,2026-06-24 08:06:15.300,6,2,test,False,0
3754,2026-06-24 08:06:15.400,6,2,test,False,0
3755,2026-06-24 08:06:15.500,6,2,test,False,0
3756,2026-06-24 08:06:15.600,7,4,train,True,0
3757,2026-06-24 08:06:15.700,7,4,train,True,0
3758,2026-06-24 08:06:15.800,7,4,train,True,0
3759,2026-06-24 08:06:15.900,7,4,train,True,0
3760,2026-06-24 08:06:16.000,7,4,train,True,0
3761,2026-06-24 08:06:16.100,7,4,train,True,0
3762,2026-06-24 08:06:16.200,7,4,train,True,0
3763,2026-06-24 08:06:16.300,7,4,train,True,0
3764,2026-06-24 08:06:16.400,7,4,train,True,0
3765,2026-06-24 08:06:16.500,7,4,train,True,0
3766,2026-06-24 08:06:16.600,7,4,train,True,0
3767,2026-06-24 08:06:16.700,7,4,train,True,0
3768,2026-06-24 08:06:16.800,7,4,train,True,0
3769,2026-06-24 08:06:16.900,7,4,train,True,0
3770,2026-06-24 08:06:17.000,7,4,train,True,0
3771,2026-06-24 08:06:17.100,7,4,train,True,0
3772,2026-06-24 08:06:17.200,7,4,train,True,0
3773,2026-06-24 08:06:17.300,7,4,train,True,0
3774,2026-06-24 08:06:17.400,7,4,train,True,0
3775,2026-06-24 08:06:17.500,7,4,train,True,0
3776,2026-06-24 08:06:17.600,7,4,train,True,0
3777,2026-06-24 08:06:17.700,7,4,train,True,0
3778,2026-06-24 08:06:17.800,7,4,train,True,0
3779,2026-06-24 08:06:17.900,7,4,train,True,0
3780,2026-06-24 08:06:18.000,7,4,train,True,0
3781,2026-06-24 08:06:18.100,7,4,train,True,0
3782,2026-06-24 08:06:18.200,7,4,train,True,0
3783,2026-06-24 08:06:18.300,7,4,train,True,0
3784,2026-06-24 08:06:18.400,7,4,train,True,0
3785,2026-06-24 08:06:18.500,7,4,train,True,0
3786,2026-06-24 08:06:18.600,7,4,train,True,0
3787,2026-06-24 08:06:18.700,7,4,train,True,0
3788,2026-06-24 08:06:18.800,7,4,train,True,0
3789,2026-06-24 08:06:18.900,7,4,train,True,0
3790,2026-06-24 08:06:19.000,7,4,train,True,0
3791,2026-06-24 08:06:19.100,7,4,train,True,0
3792,2026-06-24 08:06:19.200,7,4,train,True,0
3793,2026-06-24 08:06:19.300,7,4,train,True,0
3794,2026-06-24 08:06:19.400,7,4,train,True,0
3795,2026-06-24 08:06:19.500,7,4,train,True,0
3796,2026-06-24 08:06:19.600,7,4,train,True,0
3797,2026-06-24 08:06:19.700,7,4,train,True,0
3798,2026-06-24 08:06:19.800,7,4,train,True,0
3799,2026-06-24 08:06:19.900,7,4,train,True,0
3800,2026-06-24 08:06:20.000,7,4,train,True,0
3801,2026-06-24 08:06:20.100,7,4,train,True,0
3802,2026-06-24 08:06:20.200,7,4,train,True,0
3803,2026-06-24 08:06:20.300,7,4,train,True,0
3804,2026-06-24 08:06:20.400,7,4,train,True,0
3805,2026-06-24 08:06:20.500,7,4,train,True,0
3806,2026-06-24 08:06:20.600,7,4,train,False,0
3807,2026-06-24 08:06:20.700,7,4,train,False,0
3808,2026-06-24 08:06:20.800,7,4,train,False,0
3809,2026-06-24 08:06:20.900,7,4,train,False,0
3810,2026-06-24 08:06:21.000,7,4,train,False,0
3811,2026-06-24 08:06:21.100,7,4,train,False,0
3812,2026-06-24 08:06:21.200,7,4,train,False,0
3813,2026-06-24 08:06:21.300,7,4,train,False,0
3814,2026-06-24 08:06:21.400,7,4,train,False,0
3815,2026-06-24 08:06:21.500,7,4,train,False,0
3816,2026-06-24 08:06:21.600,7,4,train,False,0
3817,2026-06-24 08:06:21.700,7,4,train,False,0
3818,2026-06-24 08:06:21.800,7,4,train,False,0
3819,2026-06-24 08:06:21.900,7,4,train,False,0
3820,2026-06-24 08:06:22.000,7,4,train,False,0
3821,2026-06-24 08:06:22.100,7,4,train,False,0
3822,2026-06-24 08:06:22.200,7,4,train,False,0
3823,2026-06-24 08:06:22.300,7,4,train,False,0
3824,2026-06-24 08:06:22.400,7,4,train,False,0
3825,2026-06-24 08:06:22.500,7,4,train,False,0
3826,2026-06-24 08:06:22.600,7,4,train,False,0
3827,2026-06-24 08:06:22.700,7,4,train,False,0
3828,2026-06-24 08:06:22.800,7,4,train,False,0
3829,2026-06-24 08:06:22.900,7,4,train,False,0
3830,2026-06-24 08:06:23.000,7,4,train,False,0
3831,2026-06-24 08:06:23.100,7,4,train,False,0
3832,2026-06-24 08:06:23.200,7,4,train,False,0
3833,2026-06-24 08:06:23.300,7,4,train,False,0
3834,2026-06-24 08:06:23.400,7,4,train,False,0
3835,2026-06-24 08:06:23.500,7,4,train,False,0
3836,2026-06-24 08:06:23.600,7,4,train,False,0
3837,2026-06-24 08:06:23.700,7,4,train,False,0
3838,2026-06-24 08:06:23.800,7,4,train,False,0
3839,2026-06-24 08:06:23.900,7,4,train,False,0
3840,2026-06-24 08:06:24.000,7,4,train,False,0
3841,2026-06-24 08:06:24.100,7,4,train,False,0
3842,2026-06-24 08:06:24.200,7,4,train,False,0
3843,2026-06-24 08:06:24.300,7,4,train,False,0
3844,2026-06-24 08:06:24.400,7,4,train,False,0
3845,2026-06-24 08:06:24.500,7,4,train,False,0
3846,2026-06-24 08:06:24.600,7,4,train,False,0
3847,2026-06-24 08:06:24.700,7,4,train,False,0
3848,2026-06-24 08:06:24.800,7,4,train,False,0
3849,2026-06-24 08:06:24.900,7,4,train,False,0
3850,2026-06-24 08:06:25.000,7,4,train,False,0
3851,2026-06-24 08:06:25.100,7,4,train,False,0
3852,2026-06-24 08:06:25.200,7,4,train,False,0
3853,2026-06-24 08:06:25.300,7,4,train,False,0
3854,2026-06-24 08:06:25.400,7,4,train,False,0
3855,2026-06-24 08:06:25.500,7,4,train,False,0
3856,2026-06-24 08:06:25.600,7,4,train,False,0
3857,2026-06-24 08:06:25.700,7,4,train,False,0
3858,2026-06-24 08:06:25.800,7,4,train,False,0
3859,2026-06-24 08:06:25.900,7,4,train,False,0
3860,2026-06-24 08:06:26.000,7,4,train,False,0
3861,2026-06-24 08:06:26.100,7,4,train,False,0
3862,2026-06-24 08:06:26.200,7,4,train,False,0
3863,2026-06-24 08:06:26.300,7,4,train,False,0
3864,2026-06-24 08:06:26.400,7,4,train,False,0
3865,2026-06-24 08:06:26.500,7,4,train,False,0
3866,2026-06-24 08:06:26.600,7,4,train,False,0
3867,2026-06-24 08:06:26.700,7,4,train,False,0
3868,2026-06-24 08:06:26.800,7,4,train,False,0
3869,2026-06-24 08:06:26.900,7,4,train,False,0
3870,2026-06-24 08:06:27.000,7,4,train,False,0
3871,2026-06-24 08:06:27.100,7,4,train,False,0
3872,2026-06-24 08:06:27.200,7,4,train,False,0
3873,2026-06-24 08:06:27.300,7,4,train,False,0
3874,2026-06-24 08:06:27.400,7,4,train,False,0
3875,2026-06-24 08:06:27.500,7,4,train,False,0
3876,2026-06-24 08:06:27.600,7,4,train,False,0
3877,2026-06-24 08:06:27.700,7,4,train,False,0
3878,2026-06-24 08:06:27.800,7,4,train,False,0
3879,2026-06-24 08:06:27.900,7,4,train,False,0
3880,2026-06-24 08:06:28.000,7,4,train,False,0
3881,2026-06-24 08:06:28.100,7,4,train,False,0
3882,2026-06-24 08:06:28.200,7,4,train,False,0
3883,2026-06-24 08:06:28.300,7,4,train,False,0
3884,2026-06-24 08:06:28.400,7,4,train,False,0
3885,2026-06-24 08:06:28.500,7,4,train,False,0
3886,2026-06-24 08:06:28.600,7,4,train,False,0
3887,2026-06-24 08:06:28.700,7,4,train,False,0
3888,2026-06-24 08:06:28.800,7,4,train,False,0
3889,2026-06-24 08:06:28.900,7,4,train,False,0
3890,2026-06-24 08:06:29.000,7,4,train,False,0
3891,2026-06-24 08:06:29.100,7,4,train,False,0
3892,2026-06-24 08:06:29.200,7,4,train,False,0
3893,2026-06-24 08:06:29.300,7,4,train,False,0
3894,2026-06-24 08:06:29.400,7,4,train,False,0
3895,2026-06-24 08:06:29.500,7,4,train,False,0
3896,2026-06-24 08:06:29.600,7,4,train,False,0
3897,2026-06-24 08:06:29.700,7,4,train,False,0
3898,2026-06-24 08:06:29.800,7,4,train,False,0
3899,2026-06-24 08:06:29.900,7,4,train,False,0
3900,2026-06-24 08:06:30.000,7,4,train,False,0
3901,2026-06-24 08:06:30.100,7,4,train,False,0
3902,2026-06-24 08:06:30.200,7,4,train,False,0
3903,2026-06-24 08:06:30.300,7,4,train,False,0
3904,2026-06-24 08:06:30.400,7,4,train,False,0
3905,2026-06-24 08:06:30.500,7,4,train,False,0
3906,2026-06-24 08:06:30.600,7,4,train,False,0
3907,2026-06-24 08:06:30.700,7,4,train,False,0
3908,2026-06-24 08:06:30.800,7,4,train,False,0
3909,2026-06-24 08:06:30.900,7,4,train,False,0
3910,2026-06-24 08:06:31.000,7,4,train,False,0
3911,2026-06-24 08:06:31.100,7,4,train,False,0
3912,2026-06-24 08:06:31.200,7,4,train,False,0
3913,2026-06-24 08:06:31.300,7,4,train,False,0
3914,2026-06-24 08:06:31.400,7,4,train,False,0
3915,2026-06-24 08:06:31.500,7,4,train,False,0
3916,2026-06-24 08:06:31.600,7,4,train,False,0
3917,2026-06-24 08:06:31.700,7,4,train,False,0
3918,2026-06-24 08:06:31.800,7,4,train,False,0
3919,2026-06-24 08:06:31.900,7,4,train,False,0
3920,2026-06-24 08:06:32.000,7,4,train,False,0
3921,2026-06-24 08:06:32.100,7,4,train,False,0
3922,2026-06-24 08:06:32.200,7,4,train,False,0
3923,2026-06-24 08:06:32.300,7,4,train,False,0
3924,2026-06-24 08:06:32.400,7,4,train,False,0
3925,2026-06-24 08:06:32.500,7,4,train,False,0
3926,2026-06-24 08:06:32.600,7,4,train,False,0
3927,2026-06-24 08:06:32.700,7,4,train,False,0
3928,2026-06-24 08:06:32.800,7,4,train,False,0
3929,2026-06-24 08:06:32.900,7,4,train,False,0
3930,2026-06-24 08:06:33.000,7,4,train,False,0
3931,2026-06-24 08:06:33.100,7,4,train,False,0
3932,2026-06-24 08:06:33.200,7,4,train,False,0
3933,2026-06-24 08:06:33.300,7,4,train,False,0
3934,2026-06-24 08:06:33.400,7,4,train,False,0
3935,2026-06-24 08:06:33.500,7,4,train,False,0
3936,2026-06-24 08:06:33.600,7,4,train,False,0
3937,2026-06-24 08:06:33.700,7,4,train,False,0
3938,2026-06-24 08:06:33.800,7,4,train,False,0
3939,2026-06-24 08:06:33.900,7,4,train,False,0
3940,2026-06-24 08:06:34.000,7,4,train,False,0
3941,2026-06-24 08:06:34.100,7,4,train,False,0
3942,2026-06-24 08:06:34.200,7,4,train,False,0
3943,2026-06-24 08:06:34.300,7,4,train,False,0
3944,2026-06-24 08:06:34.400,7,4,train,False,0
3945,2026-06-24 08:06:34.500,7,4,train,False,0
3946,2026-06-24 08:06:34.600,7,4,train,False,0
3947,2026-06-24 08:06:34.700,7,4,train,False,0
3948,2026-06-24 08:06:34.800,7,4,train,False,0
3949,2026-06-24 08:06:34.900,7,4,train,False,0
3950,2026-06-24 08:06:35.000,7,4,train,False,0
3951,2026-06-24 08:06:35.100,7,4,train,False,0
3952,2026-06-24 08:06:35.200,7,4,train,False,0
3953,2026-06-24 08:06:35.300,7,4,train,False,0
3954,2026-06-24 08:06:35.400,7,4,train,False,0
3955,2026-06-24 08:06:35.500,7,4,train,False,0
3956,2026-06-24 08:06:35.600,7,4,train,False,0
3957,2026-06-24 08:06:35.700,7,4,train,False,1
3958,2026-06-24 08:06:35.800,7,4,train,False,1
3959,2026-06-24 08:06:35.900,7,4,train,False,1
3960,2026-06-24 08:06:36.000,7,4,train,False,1
3961,2026-06-24 08:06:36.100,7,4,train,False,1
3962,2026-06-24 08:06:36.200,7,4,train,False,1
3963,2026-06-24 08:06:36.300,7,4,train,False,1
3964,2026-06-24 08:06:36.400,7,4,train,False,1
3965,2026-06-24 08:06:36.500,7,4,train,False,1
3966,2026-06-24 08:06:36.600,7,4,train,False,1
3967,2026-06-24 08:06:36.700,7,4,train,False,1
3968,2026-06-24 08:06:36.800,7,4,train,False,1
3969,2026-06-24 08:06:36.900,7,4,train,False,1
3970,2026-06-24 08:06:37.000,7,4,train,False,1
3971,2026-06-24 08:06:37.100,7,4,train,False,1
3972,2026-06-24 08:06:37.200,7,4,train,False,1
3973,2026-06-24 08:06:37.300,7,4,train,False,0
3974,2026-06-24 08:06:37.400,7,4,train,False,0
3975,2026-06-24 08:06:37.500,7,4,train,False,0
3976,2026-06-24 08:06:37.600,7,4,train,False,0
3977,2026-06-24 08:06:37.700,7,4,train,False,0
3978,2026-06-24 08:06:37.800,7,4,train,False,0
3979,2026-06-24 08:06:37.900,7,4,train,False,0
3980,2026-06-24 08:06:38.000,7,4,train,False,0
3981,2026-06-24 08:06:38.100,7,4,train,False,0
3982,2026-06-24 08:06:38.200,7,4,train,False,0
3983,2026-06-24 08:06:38.300,7,4,train,False,0
3984,2026-06-24 08:06:38.400,7,4,train,False,0
3985,2026-06-24 08:06:38.500,7,4,train,False,0
3986,2026-06-24 08:06:38.600,7,4,train,False,0
3987,2026-06-24 08:06:38.700,7,4,train,False,0
3988,2026-06-24 08:06:38.800,7,4,train,False,0
3989,2026-06-24 08:06:38.900,7,4,train,False,0
3990,2026-06-24 08:06:39.000,7,4,train,False,0
3991,2026-06-24 08:06:39.100,7,4,train,False,0
3992,2026-06-24 08:06:39.200,7,4,train,False,0
3993,2026-06-24 08:06:39.300,7,4,train,False,0
3994,2026-06-24 08:06:39.400,7,4,train,False,0
3995,2026-06-24 08:06:39.500,7,4,train,False,1
3996,2026-06-24 08:06:39.600,7,4,train,False,1
3997,2026-06-24 08:06:39.700,7,4,train,False,1
3998,2026-06-24 08:06:39.800,7,4,train,False,1
3999,2026-06-24 08:06:39.900,7,4,train,False,1
4000,2026-06-24 08:06:40.000,7,4,train,False,1
4001,2026-06-24 08:06:40.100,7,4,train,False,1
4002,2026-06-24 08:06:40.200,7,4,train,False,1
4003,2026-06-24 08:06:40.300,7,4,train,False,1
4004,2026-06-24 08:06:40.400,7,4,train,False,1
4005,2026-06-24 08:06:40.500,7,4,train,False,1
4006,2026-06-24 08:06:40.600,7,4,train,False,1
4007,2026-06-24 08:06:40.700,7,4,train,False,1
4008,2026-06-24 08:06:40.800,7,4,train,False,1
4009,2026-06-24 08:06:40.900,7,4,train,False,1
4010,2026-06-24 08:06:41.000,7,4,train,False,1
4011,2026-06-24 08:06:41.100,7,4,train,False,1
4012,2026-06-24 08:06:41.200,7,4,train,False,1
4013,2026-06-24 08:06:41.300,7,4,train,False,1
4014,2026-06-24 08:06:41.400,7,4,train,False,1
4015,2026-06-24 08:06:41.500,7,4,train,False,1
4016,2026-06-24 08:06:41.600,7,4,train,False,0
4017,2026-06-24 08:06:41.700,7,4,train,False,0
4018,2026-06-24 08:06:41.800,7,4,train,False,0
4019,2026-06-24 08:06:41.900,7,4,train,False,0
4020,2026-06-24 08:06:42.000,7,4,train,False,0
4021,2026-06-24 08:06:42.100,7,4,train,False,0
4022,2026-06-24 08:06:42.200,7,4,train,False,0
4023,2026-06-24 08:06:42.300,7,4,train,False,0
4024,2026-06-24 08:06:42.400,7,4,train,False,0
4025,2026-06-24 08:06:42.500,7,4,train,False,0
4026,2026-06-24 08:06:42.600,7,4,train,False,0
4027,2026-06-24 08:06:42.700,7,4,train,False,0
4028,2026-06-24 08:06:42.800,7,4,train,False,0
4029,2026-06-24 08:06:42.900,7,4,train,False,0
4030,2026-06-24 08:06:43.000,7,4,train,False,0
4031,2026-06-24 08:06:43.100,7,4,train,False,0
4032,2026-06-24 08:06:43.200,7,4,train,False,0
4033,2026-06-24 08:06:43.300,7,4,train,False,0
4034,2026-06-24 08:06:43.400,7,4,train,False,0
4035,2026-06-24 08:06:43.500,7,4,train,False,0
4036,2026-06-24 08:06:43.600,7,4,train,False,0
4037,2026-06-24 08:06:43.700,7,4,train,False,0
4038,2026-06-24 08:06:43.800,7,4,train,False,0
4039,2026-06-24 08:06:43.900,7,4,train,False,0
4040,2026-06-24 08:06:44.000,7,4,train,False,0
4041,2026-06-24 08:06:44.100,7,4,train,False,0
4042,2026-06-24 08:06:44.200,7,4,train,False,0
4043,2026-06-24 08:06:44.300,7,4,train,False,0
4044,2026-06-24 08:06:44.400,7,4,train,False,0
4045,2026-06-24 08:06:44.500,7,4,train,False,0
4046,2026-06-24 08:06:44.600,7,4,train,False,0
4047,2026-06-24 08:06:44.700,7,4,train,False,0
4048,2026-06-24 08:06:44.800,7,4,train,False,0
4049,2026-06-24 08:06:44.900,7,4,train,False,0
4050,2026-06-24 08:06:45.000,7,4,train,False,0
4051,2026-06-24 08:06:45.100,7,4,train,False,0
4052,2026-06-24 08:06:45.200,7,4,train,False,0
4053,2026-06-24 08:06:45.300,7,4,train,False,0
4054,2026-06-24 08:06:45.400,7,4,train,False,0
4055,2026-06-24 08:06:45.500,7,4,train,False,0
4056,2026-06-24 08:06:45.600,7,4,train,False,0
4057,2026-06-24 08:06:45.700,7,4,train,False,0
4058,2026-06-24 08:06:45.800,7,4,train,False,0
4059,2026-06-24 08:06:45.900,7,4,train,False,0
4060,2026-06-24 08:06:46.000,7,4,train,False,0
4061,2026-06-24 08:06:46.100,7,4,train,False,0
4062,2026-06-24 08:06:46.200,7,4,train,False,0
4063,2026-06-24 08:06:46.300,7,4,train,False,0
4064,2026-06-24 08:06:46.400,7,4,train,False,0
4065,2026-06-24 08:06:46.500,7,4,train,False,0
4066,2026-06-24 08:06:46.600,7,4,train,False,0
4067,2026-06-24 08:06:46.700,7,4,train,False,0
4068,2026-06-24 08:06:46.800,7,4,train,False,0
4069,2026-06-24 08:06:46.900,7,4,train,False,0
4070,2026-06-24 08:06:47.000,7,4,train,False,0
4071,2026-06-24 08:06:47.100,7,4,train,False,0
4072,2026-06-24 08:06:47.200,7,4,train,False,0
4073,2026-06-24 08:06:47.300,7,4,train,False,0
4074,2026-06-24 08:06:47.400,7,4,train,False,0
4075,2026-06-24 08:06:47.500,7,4,train,False,0
4076,2026-06-24 08:06:47.600,7,4,train,False,0
4077,2026-06-24 08:06:47.700,7,4,train,False,0
4078,2026-06-24 08:06:47.800,7,4,train,False,0
4079,2026-06-24 08:06:47.900,7,4,train,False,0
4080,2026-06-24 08:06:48.000,7,4,train,False,0
4081,2026-06-24 08:06:48.100,7,4,train,False,0
4082,2026-06-24 08:06:48.200,7,4,train,False,0
4083,2026-06-24 08:06:48.300,7,4,train,False,0
4084,2026-06-24 08:06:48.400,7,4,train,False,0
4085,2026-06-24 08:06:48.500,7,4,train,False,0
4086,2026-06-24 08:06:48.600,7,4,train,False,0
4087,2026-06-24 08:06:48.700,7,4,train,False,0
4088,2026-06-24 08:06:48.800,7,4,train,False,0
4089,2026-06-24 08:06:48.900,7,4,train,False,0
4090,2026-06-24 08:06:49.000,7,4,train,False,0
4091,2026-06-24 08:06:49.100,7,4,train,False,0
4092,2026-06-24 08:06:49.200,7,4,train,False,0
4093,2026-06-24 08:06:49.300,7,4,train,False,0
4094,2026-06-24 08:06:49.400,7,4,train,False,0
4095,2026-06-24 08:06:49.500,7,4,train,False,0
4096,2026-06-24 08:06:49.600,7,4,train,False,0
4097,2026-06-24 08:06:49.700,7,4,train,False,0
4098,2026-06-24 08:06:49.800,7,4,train,False,0
4099,2026-06-24 08:06:49.900,7,4,train,False,0
4100,2026-06-24 08:06:50.000,7,4,train,False,0
4101,2026-06-24 08:06:50.100,7,4,train,False,0
4102,2026-06-24 08:06:50.200,7,4,train,False,0
4103,2026-06-24 08:06:50.300,7,4,train,False,0
4104,2026-06-24 08:06:50.400,7,4,train,False,0
4105,2026-06-24 08:06:50.500,7,4,train,False,0
4106,2026-06-24 08:06:50.600,7,4,train,False,0
4107,2026-06-24 08:06:50.700,7,4,train,False,0
4108,2026-06-24 08:06:50.800,7,4,train,False,0
4109,2026-06-24 08:06:50.900,7,4,train,False,0
4110,2026-06-24 08:06:51.000,7,4,train,False,0
4111,2026-06-24 08:06:51.100,7,4,train,False,0
4112,2026-06-24 08:06:51.200,7,4,train,False,0
4113,2026-06-24 08:06:51.300,7,4,train,False,0
4114,2026-06-24 08:06:51.400,7,4,train,False,0
4115,2026-06-24 08:06:51.500,7,4,train,False,0
4116,2026-06-24 08:06:51.600,7,4,train,False,0
4117,2026-06-24 08:06:51.700,7,4,train,False,0
4118,2026-06-24 08:06:51.800,7,4,train,False,0
4119,2026-06-24 08:06:51.900,7,4,train,False,0
4120,2026-06-24 08:06:52.000,7,4,train,False,0
4121,2026-06-24 08:06:52.100,7,4,train,False,0
4122,2026-06-24 08:06:52.200,7,4,train,False,0
4123,2026-06-24 08:06:52.300,7,4,train,False,0
4124,2026-06-24 08:06:52.400,7,4,train,False,0
4125,2026-06-24 08:06:52.500,7,4,train,False,0
4126,2026-06-24 08:06:52.600,7,4,train,False,0
4127,2026-06-24 08:06:52.700,7,4,train,False,0
4128,2026-06-24 08:06:52.800,7,4,train,False,0
4129,2026-06-24 08:06:52.900,7,4,train,False,0
4130,2026-06-24 08:06:53.000,7,4,train,False,0
4131,2026-06-24 08:06:53.100,7,4,train,False,0
4132,2026-06-24 08:06:53.200,7,4,train,False,0
4133,2026-06-24 08:06:53.300,7,4,train,False,0
4134,2026-06-24 08:06:53.400,7,4,train,False,0
4135,2026-06-24 08:06:53.500,7,4,train,False,0
4136,2026-06-24 08:06:53.600,7,4,train,False,0
4137,2026-06-24 08:06:53.700,7,4,train,False,0
4138,2026-06-24 08:06:53.800,7,4,train,False,0
4139,2026-06-24 08:06:53.900,7,4,train,False,0
4140,2026-06-24 08:06:54.000,7,4,train,False,0
4141,2026-06-24 08:06:54.100,7,4,train,False,0
4142,2026-06-24 08:06:54.200,7,4,train,False,0
4143,2026-06-24 08:06:54.300,7,4,train,False,0
4144,2026-06-24 08:06:54.400,7,4,train,False,0
4145,2026-06-24 08:06:54.500,7,4,train,False,0
4146,2026-06-24 08:06:54.600,7,4,train,False,0
4147,2026-06-24 08:06:54.700,7,4,train,False,0
4148,2026-06-24 08:06:54.800,7,4,train,False,0
4149,2026-06-24 08:06:54.900,7,4,train,False,0
4150,2026-06-24 08:06:55.000,7,4,train,False,0
4151,2026-06-24 08:06:55.100,7,4,train,False,0
4152,2026-06-24 08:06:55.200,7,4,train,False,0
4153,2026-06-24 08:06:55.300,7,4,train,False,0
4154,2026-06-24 08:06:55.400,7,4,train,False,0
4155,2026-06-24 08:06:55.500,7,4,train,False,0
4156,2026-06-24 08:06:55.600,7,4,train,False,0
4157,2026-06-24 08:06:55.700,7,4,train,False,0
4158,2026-06-24 08:06:55.800,7,4,train,False,0
4159,2026-06-24 08:06:55.900,7,4,train,False,0
4160,2026-06-24 08:06:56.000,7,4,train,False,0
4161,2026-06-24 08:06:56.100,7,4,train,False,0
4162,2026-06-24 08:06:56.200,7,4,train,False,0
4163,2026-06-24 08:06:56.300,7,4,train,False,0
4164,2026-06-24 08:06:56.400,7,4,train,False,0
4165,2026-06-24 08:06:56.500,7,4,train,False,0
4166,2026-06-24 08:06:56.600,7,4,train,False,0
4167,2026-06-24 08:06:56.700,7,4,train,False,0
4168,2026-06-24 08:06:56.800,7,4,train,False,0
4169,2026-06-24 08:06:56.900,7,4,train,False,0
4170,2026-06-24 08:06:57.000,7,4,train,False,0
4171,2026-06-24 08:06:57.100,7,4,train,False,0
4172,2026-06-24 08:06:57.200,7,4,train,False,0
4173,2026-06-24 08:06:57.300,7,4,train,False,0
4174,2026-06-24 08:06:57.400,7,4,train,False,0
4175,2026-06-24 08:06:57.500,7,4,train,False,0
4176,2026-06-24 08:06:57.600,7,4,train,False,0
4177,2026-06-24 08:06:57.700,7,4,train,False,0
4178,2026-06-24 08:06:57.800,7,4,train,False,0
4179,2026-06-24 08:06:57.900,7,4,train,False,0
4180,2026-06-24 08:06:58.000,7,4,train,False,0
4181,2026-06-24 08:06:58.100,7,4,train,False,0
4182,2026-06-24 08:06:58.200,7,4,train,False,0
4183,2026-06-24 08:06:58.300,7,4,train,False,0
4184,2026-06-24 08:06:58.400,7,4,train,False,0
4185,2026-06-24 08:06:58.500,7,4,train,False,0
4186,2026-06-24 08:06:58.600,7,4,train,False,0
4187,2026-06-24 08:06:58.700,7,4,train,False,0
4188,2026-06-24 08:06:58.800,7,4,train,False,0
4189,2026-06-24 08:06:58.900,7,4,train,False,0
4190,2026-06-24 08:06:59.000,7,4,train,False,0
4191,2026-06-24 08:06:59.100,7,4,train,False,0
4192,2026-06-24 08:06:59.200,7,4,train,False,0
4193,2026-06-24 08:06:59.300,7,4,train,False,0
4194,2026-06-24 08:06:59.400,7,4,train,False,0
4195,2026-06-24 08:06:59.500,7,4,train,False,0
4196,2026-06-24 08:06:59.600,7,4,train,False,0
4197,2026-06-24 08:06:59.700,7,4,train,False,0
4198,2026-06-24 08:06:59.800,7,4,train,False,0
4199,2026-06-24 08:06:59.900,7,4,train,False,0
4200,2026-06-24 08:07:00.000,7,4,train,False,0
4201,2026-06-24 08:07:00.100,7,4,train,False,0
